timestamp,TJ-00CB-0000047D-0000,TJ-00CB-0000047F-0000,TJ-00CB-0000048A-0000,TJ-00CB-00000480-0000,TJ-00CB-00000482-0000,TJ-00CB-00000477-0000,TJ-00CB-00000483-0000,TJ-00CB-00000481-0000,TJ-00CB-00000486-0000,TJ-00CB-0000047B-0000,TJ-00CB-00000488-0000
1763545306961,-100,-100,-56,-62,-74,-77,-64,-100,-100,-77,-100
1763545306986,-100,-100,-56,-62,-74,-77,-64,-100,-100,-77,-100
1763545307011,-100,-100,-57,-61,-74,-77,-63,-100,-100,-79,-100
1763545307036,-100,-100,-57,-61,-74,-77,-63,-100,-100,-79,-100
1763545307062,-100,-100,-57,-61,-74,-77,-63,-100,-100,-79,-100
1763545307088,-100,-100,-57,-61,-74,-77,-63,-100,-100,-79,-100
1763545307113,-100,-100,-57,-61,-74,-77,-63,-100,-100,-79,-100
1763545307138,-100,-100,-57,-61,-74,-77,-63,-100,-100,-79,-100
1763545307163,-100,-100,-57,-61,-74,-77,-63,-100,-100,-79,-100
1763545307189,-100,-100,-57,-61,-74,-77,-63,-100,-100,-79,-100
1763545307215,-100,-100,-57,-61,-74,-77,-63,-100,-100,-79,-100
1763545307241,-100,-100,-57,-61,-74,-77,-63,-100,-100,-79,-100
1763545307266,-100,-100,-57,-61,-74,-77,-63,-100,-100,-79,-100
1763545307291,-100,-100,-57,-61,-74,-77,-63,-100,-100,-79,-100
1763545307316,-100,-100,-57,-61,-74,-77,-63,-100,-100,-79,-100
1763545307341,-100,-100,-57,-61,-74,-77,-63,-100,-100,-79,-100
1763545307366,-100,-100,-57,-61,-74,-77,-63,-100,-100,-79,-100
1763545307391,-100,-100,-57,-61,-74,-77,-63,-100,-100,-79,-100
1763545307416,-100,-100,-57,-61,-74,-77,-63,-100,-100,-79,-100
1763545307441,-100,-100,-57,-61,-74,-77,-63,-100,-100,-79,-100
1763545307466,-100,-100,-57,-61,-74,-77,-63,-100,-100,-79,-100
1763545307491,-100,-100,-59,-62,-72,-76,-63,-100,-100,-78,-100
1763545307516,-100,-100,-59,-62,-72,-76,-63,-100,-100,-78,-100
1763545307542,-100,-100,-59,-62,-72,-76,-63,-100,-100,-78,-100
1763545307567,-100,-100,-59,-62,-72,-76,-63,-100,-100,-78,-100
1763545307592,-100,-100,-59,-62,-72,-76,-63,-100,-100,-78,-100
1763545307617,-100,-100,-59,-62,-72,-76,-63,-100,-100,-78,-100
1763545307642,-100,-100,-59,-62,-72,-76,-63,-100,-100,-78,-100
1763545307667,-100,-100,-59,-62,-72,-76,-63,-100,-100,-78,-100
1763545307692,-100,-100,-59,-62,-72,-76,-63,-100,-100,-78,-100
1763545307718,-100,-100,-59,-62,-72,-76,-63,-100,-100,-78,-100
1763545307743,-100,-100,-59,-62,-72,-76,-63,-100,-100,-78,-100
1763545307768,-100,-100,-59,-62,-72,-76,-63,-100,-100,-78,-100
1763545307793,-100,-100,-59,-62,-72,-76,-63,-100,-100,-78,-100
1763545307818,-100,-100,-59,-62,-72,-76,-63,-100,-100,-78,-100
1763545307843,-100,-100,-59,-62,-72,-76,-63,-100,-100,-78,-100
1763545307868,-100,-100,-59,-62,-72,-76,-63,-100,-100,-78,-100
1763545307893,-100,-100,-59,-62,-72,-76,-63,-100,-100,-78,-100
1763545307919,-100,-100,-59,-62,-72,-76,-63,-100,-100,-78,-100
1763545307944,-100,-100,-59,-62,-72,-76,-63,-100,-100,-78,-100
1763545307970,-100,-100,-59,-62,-72,-76,-63,-100,-100,-78,-100
1763545307995,-100,-90,-61,-61,-72,-78,-63,-100,-87,-78,-100
1763545308020,-100,-90,-61,-61,-72,-78,-63,-100,-87,-78,-100
1763545308045,-100,-90,-61,-61,-72,-78,-63,-100,-87,-78,-100
1763545308070,-100,-90,-61,-61,-72,-78,-63,-100,-87,-78,-100
1763545308096,-100,-90,-61,-61,-72,-78,-63,-100,-87,-78,-100
1763545308121,-100,-90,-61,-61,-72,-78,-63,-100,-87,-78,-100
1763545308147,-100,-90,-61,-61,-72,-78,-63,-100,-87,-78,-100
1763545308172,-100,-90,-61,-61,-72,-78,-63,-100,-87,-78,-100
1763545308197,-100,-90,-61,-61,-72,-78,-63,-100,-87,-78,-100
1763545308222,-100,-90,-61,-61,-72,-78,-63,-100,-87,-78,-100
1763545308247,-100,-90,-61,-61,-72,-78,-63,-100,-87,-78,-100
1763545308272,-100,-90,-61,-61,-72,-78,-63,-100,-87,-78,-100
1763545308297,-100,-90,-61,-61,-72,-78,-63,-100,-87,-78,-100
1763545308322,-100,-90,-61,-61,-72,-78,-63,-100,-87,-78,-100
1763545308347,-100,-90,-61,-61,-72,-78,-63,-100,-87,-78,-100
1763545308372,-100,-90,-61,-61,-72,-78,-63,-100,-87,-78,-100
1763545308397,-100,-90,-61,-61,-72,-78,-63,-100,-87,-78,-100
1763545308422,-100,-90,-61,-61,-72,-78,-63,-100,-87,-78,-100
1763545308448,-100,-90,-61,-61,-72,-78,-63,-100,-87,-78,-100
1763545308474,-100,-90,-61,-61,-72,-78,-63,-100,-87,-78,-100
1763545308500,-100,-90,-65,-60,-73,-80,-63,-100,-87,-80,-100
1763545308526,-100,-90,-65,-60,-73,-80,-63,-100,-87,-80,-100
1763545308551,-100,-90,-65,-60,-73,-80,-63,-100,-87,-80,-100
1763545308576,-100,-90,-65,-60,-73,-80,-63,-100,-87,-80,-100
1763545308601,-100,-90,-65,-60,-73,-80,-63,-100,-87,-80,-100
1763545308627,-100,-90,-65,-60,-73,-80,-63,-100,-87,-80,-100
1763545308652,-100,-90,-65,-60,-73,-80,-63,-100,-87,-80,-100
1763545308677,-100,-90,-65,-60,-73,-80,-63,-100,-87,-80,-100
1763545308702,-100,-90,-65,-60,-73,-80,-63,-100,-87,-80,-100
1763545308727,-100,-90,-65,-60,-73,-80,-63,-100,-87,-80,-100
1763545308752,-100,-90,-65,-60,-73,-80,-63,-100,-87,-80,-100
1763545308778,-100,-90,-65,-60,-73,-80,-63,-100,-87,-80,-100
1763545308804,-100,-90,-65,-60,-73,-80,-63,-100,-87,-80,-100
1763545308830,-100,-90,-65,-60,-73,-80,-63,-100,-87,-80,-100
1763545308856,-100,-90,-65,-60,-73,-80,-63,-100,-87,-80,-100
1763545308882,-100,-90,-65,-60,-73,-80,-63,-100,-87,-80,-100
1763545308907,-100,-90,-65,-60,-73,-80,-63,-100,-87,-80,-100
1763545308932,-100,-90,-65,-60,-73,-80,-63,-100,-87,-80,-100
1763545308957,-100,-90,-65,-60,-73,-80,-63,-100,-87,-80,-100
1763545308983,-100,-90,-65,-60,-73,-80,-63,-100,-87,-80,-100
1763545309008,-100,-100,-64,-61,-72,-79,-63,-100,-87,-80,-100
1763545309034,-100,-100,-64,-61,-72,-79,-63,-100,-87,-80,-100
1763545309059,-100,-100,-64,-61,-72,-79,-63,-100,-87,-80,-100
1763545309085,-100,-100,-64,-61,-72,-79,-63,-100,-87,-80,-100
1763545309110,-100,-100,-64,-61,-72,-79,-63,-100,-87,-80,-100
1763545309136,-100,-100,-64,-61,-72,-79,-63,-100,-87,-80,-100
1763545309160,-100,-100,-64,-61,-72,-79,-63,-100,-87,-80,-100
1763545309185,-100,-100,-64,-61,-72,-79,-63,-100,-87,-80,-100
1763545309211,-100,-100,-64,-61,-72,-79,-63,-100,-87,-80,-100
1763545309236,-100,-100,-64,-61,-72,-79,-63,-100,-87,-80,-100
1763545309262,-100,-100,-64,-61,-72,-79,-63,-100,-87,-80,-100
1763545309288,-100,-100,-64,-61,-72,-79,-63,-100,-87,-80,-100
1763545309314,-100,-100,-64,-61,-72,-79,-63,-100,-87,-80,-100
1763545309339,-100,-100,-64,-61,-72,-79,-63,-100,-87,-80,-100
1763545309364,-100,-100,-64,-61,-72,-79,-63,-100,-87,-80,-100
1763545309389,-100,-100,-64,-61,-72,-79,-63,-100,-87,-80,-100
1763545309414,-100,-100,-64,-61,-72,-79,-63,-100,-87,-80,-100
1763545309439,-100,-100,-64,-61,-72,-79,-63,-100,-87,-80,-100
1763545309464,-100,-100,-64,-61,-72,-79,-63,-100,-87,-80,-100
1763545309489,-100,-100,-64,-61,-72,-79,-63,-100,-87,-80,-100
1763545309514,-100,-100,-64,-58,-69,-81,-64,-100,-100,-81,-100
1763545309539,-100,-100,-64,-58,-69,-81,-64,-100,-100,-81,-100
1763545309564,-100,-100,-64,-58,-69,-81,-64,-100,-100,-81,-100
1763545309590,-100,-100,-64,-58,-69,-81,-64,-100,-100,-81,-100
1763545309615,-100,-100,-64,-58,-69,-81,-64,-100,-100,-81,-100
1763545309643,-100,-100,-64,-58,-69,-81,-64,-100,-100,-81,-100
1763545309668,-100,-100,-64,-58,-69,-81,-64,-100,-100,-81,-100
1763545309693,-100,-100,-64,-58,-69,-81,-64,-100,-100,-81,-100
1763545309719,-100,-100,-64,-58,-69,-81,-64,-100,-100,-81,-100
1763545309744,-100,-100,-64,-58,-69,-81,-64,-100,-100,-81,-100
1763545309769,-100,-100,-64,-58,-69,-81,-64,-100,-100,-81,-100
1763545309794,-100,-100,-64,-58,-69,-81,-64,-100,-100,-81,-100
1763545309819,-100,-100,-64,-58,-69,-81,-64,-100,-100,-81,-100
1763545309844,-100,-100,-64,-58,-69,-81,-64,-100,-100,-81,-100
1763545309870,-100,-100,-64,-58,-69,-81,-64,-100,-100,-81,-100
1763545309895,-100,-100,-64,-58,-69,-81,-64,-100,-100,-81,-100
1763545309921,-100,-100,-64,-58,-69,-81,-64,-100,-100,-81,-100
1763545309946,-100,-100,-64,-58,-69,-81,-64,-100,-100,-81,-100
1763545309971,-100,-100,-64,-58,-69,-81,-64,-100,-100,-81,-100
1763545309997,-100,-100,-65,-57,-68,-81,-66,-100,-100,-80,-100
1763545310023,-100,-100,-65,-57,-68,-81,-66,-100,-100,-80,-100
1763545310047,-100,-100,-65,-57,-68,-81,-66,-100,-100,-80,-100
1763545310073,-100,-100,-65,-57,-68,-81,-66,-100,-100,-80,-100
1763545310098,-100,-100,-65,-57,-68,-81,-66,-100,-100,-80,-100
1763545310123,-100,-100,-65,-57,-68,-81,-66,-100,-100,-80,-100
1763545310148,-100,-100,-65,-57,-68,-81,-66,-100,-100,-80,-100
1763545310173,-100,-100,-65,-57,-68,-81,-66,-100,-100,-80,-100
1763545310198,-100,-100,-65,-57,-68,-81,-66,-100,-100,-80,-100
1763545310223,-100,-100,-65,-57,-68,-81,-66,-100,-100,-80,-100
1763545310249,-100,-100,-65,-57,-68,-81,-66,-100,-100,-80,-100
1763545310275,-100,-100,-65,-57,-68,-81,-66,-100,-100,-80,-100
1763545310301,-100,-100,-65,-57,-68,-81,-66,-100,-100,-80,-100
1763545310325,-100,-100,-65,-57,-68,-81,-66,-100,-100,-80,-100
1763545310351,-100,-100,-65,-57,-68,-81,-66,-100,-100,-80,-100
1763545310376,-100,-100,-65,-57,-68,-81,-66,-100,-100,-80,-100
1763545310401,-100,-100,-65,-57,-68,-81,-66,-100,-100,-80,-100
1763545310426,-100,-100,-65,-57,-68,-81,-66,-100,-100,-80,-100
1763545310451,-100,-100,-65,-57,-68,-81,-66,-100,-100,-80,-100
1763545310476,-100,-100,-65,-57,-68,-81,-66,-100,-100,-80,-100
1763545310501,-100,-100,-68,-56,-66,-82,-66,-100,-100,-79,-100
1763545310527,-100,-100,-68,-56,-66,-82,-66,-100,-100,-79,-100
1763545310552,-100,-100,-68,-56,-66,-82,-66,-100,-100,-79,-100
1763545310577,-100,-100,-68,-56,-66,-82,-66,-100,-100,-79,-100
1763545310602,-100,-100,-68,-56,-66,-82,-66,-100,-100,-79,-100
1763545310627,-100,-100,-68,-56,-66,-82,-66,-100,-100,-79,-100
1763545310652,-100,-100,-68,-56,-66,-82,-66,-100,-100,-79,-100
1763545310678,-100,-100,-68,-56,-66,-82,-66,-100,-100,-79,-100
1763545310703,-100,-100,-68,-56,-66,-82,-66,-100,-100,-79,-100
1763545310728,-100,-100,-68,-56,-66,-82,-66,-100,-100,-79,-100
1763545310753,-100,-100,-68,-56,-66,-82,-66,-100,-100,-79,-100
1763545310778,-100,-100,-68,-56,-66,-82,-66,-100,-100,-79,-100
1763545310803,-100,-100,-68,-56,-66,-82,-66,-100,-100,-79,-100
1763545310829,-100,-100,-68,-56,-66,-82,-66,-100,-100,-79,-100
1763545310854,-100,-100,-68,-56,-66,-82,-66,-100,-100,-79,-100
1763545310880,-100,-100,-68,-56,-66,-82,-66,-100,-100,-79,-100
1763545310905,-100,-100,-68,-56,-66,-82,-66,-100,-100,-79,-100
1763545310931,-100,-100,-68,-56,-66,-82,-66,-100,-100,-79,-100
1763545310960,-100,-100,-68,-56,-66,-82,-66,-100,-100,-79,-100
1763545310985,-100,-100,-68,-56,-66,-82,-66,-100,-100,-79,-100
1763545311010,-100,-100,-68,-51,-66,-80,-66,-100,-100,-79,-100
1763545311035,-100,-100,-68,-51,-66,-80,-66,-100,-100,-79,-100
1763545311060,-100,-100,-68,-51,-66,-80,-66,-100,-100,-79,-100
1763545311086,-100,-100,-68,-51,-66,-80,-66,-100,-100,-79,-100
1763545311111,-100,-100,-68,-51,-66,-80,-66,-100,-100,-79,-100
1763545311136,-100,-100,-68,-51,-66,-80,-66,-100,-100,-79,-100
1763545311162,-100,-100,-68,-51,-66,-80,-66,-100,-100,-79,-100
1763545311188,-100,-100,-68,-51,-66,-80,-66,-100,-100,-79,-100
1763545311213,-100,-100,-68,-51,-66,-80,-66,-100,-100,-79,-100
1763545311245,-100,-100,-68,-51,-66,-80,-66,-100,-100,-79,-100
1763545311270,-100,-100,-68,-51,-66,-80,-66,-100,-100,-79,-100
1763545311295,-100,-100,-68,-51,-66,-80,-66,-100,-100,-79,-100
1763545311320,-100,-100,-68,-51,-66,-80,-66,-100,-100,-79,-100
1763545311345,-100,-100,-68,-51,-66,-80,-66,-100,-100,-79,-100
1763545311370,-100,-100,-68,-51,-66,-80,-66,-100,-100,-79,-100
1763545311395,-100,-100,-68,-51,-66,-80,-66,-100,-100,-79,-100
1763545311420,-100,-100,-68,-51,-66,-80,-66,-100,-100,-79,-100
1763545311445,-100,-100,-68,-51,-66,-80,-66,-100,-100,-79,-100
1763545311470,-100,-100,-68,-51,-66,-80,-66,-100,-100,-79,-100
1763545311496,-100,-100,-66,-46,-65,-80,-68,-100,-100,-76,-100
1763545311521,-100,-100,-66,-46,-65,-80,-68,-100,-100,-76,-100
1763545311546,-100,-100,-66,-46,-65,-80,-68,-100,-100,-76,-100
1763545311571,-100,-100,-66,-46,-65,-80,-68,-100,-100,-76,-100
1763545311596,-100,-100,-66,-46,-65,-80,-68,-100,-100,-76,-100
1763545311621,-100,-100,-66,-46,-65,-80,-68,-100,-100,-76,-100
1763545311646,-100,-100,-66,-46,-65,-80,-68,-100,-100,-76,-100
1763545311672,-100,-100,-66,-46,-65,-80,-68,-100,-100,-76,-100
1763545311697,-100,-100,-66,-46,-65,-80,-68,-100,-100,-76,-100
1763545311723,-100,-100,-66,-46,-65,-80,-68,-100,-100,-76,-100
1763545311749,-100,-100,-66,-46,-65,-80,-68,-100,-100,-76,-100
1763545311775,-100,-100,-66,-46,-65,-80,-68,-100,-100,-76,-100
1763545311800,-100,-100,-66,-46,-65,-80,-68,-100,-100,-76,-100
1763545311826,-100,-100,-66,-46,-65,-80,-68,-100,-100,-76,-100
1763545311851,-100,-100,-66,-46,-65,-80,-68,-100,-100,-76,-100
1763545311876,-100,-100,-66,-46,-65,-80,-68,-100,-100,-76,-100
1763545311901,-100,-100,-66,-46,-65,-80,-68,-100,-100,-76,-100
1763545311926,-100,-100,-66,-46,-65,-80,-68,-100,-100,-76,-100
1763545311952,-100,-100,-66,-46,-65,-80,-68,-100,-100,-76,-100
1763545311977,-100,-100,-66,-46,-65,-80,-68,-100,-100,-76,-100
1763545312002,-100,-100,-68,-48,-66,-81,-69,-100,-100,-77,-100
1763545312027,-100,-100,-68,-48,-66,-81,-69,-100,-100,-77,-100
1763545312052,-100,-100,-68,-48,-66,-81,-69,-100,-100,-77,-100
1763545312077,-100,-100,-68,-48,-66,-81,-69,-100,-100,-77,-100
1763545312102,-100,-100,-68,-48,-66,-81,-69,-100,-100,-77,-100
1763545312127,-100,-100,-68,-48,-66,-81,-69,-100,-100,-77,-100
1763545312152,-100,-100,-68,-48,-66,-81,-69,-100,-100,-77,-100
1763545312178,-100,-100,-68,-48,-66,-81,-69,-100,-100,-77,-100
1763545312203,-100,-100,-68,-48,-66,-81,-69,-100,-100,-77,-100
1763545312228,-100,-100,-68,-48,-66,-81,-69,-100,-100,-77,-100
1763545312253,-100,-100,-68,-48,-66,-81,-69,-100,-100,-77,-100
1763545312278,-100,-100,-68,-48,-66,-81,-69,-100,-100,-77,-100
1763545312303,-100,-100,-68,-48,-66,-81,-69,-100,-100,-77,-100
1763545312328,-100,-100,-68,-48,-66,-81,-69,-100,-100,-77,-100
1763545312353,-100,-100,-68,-48,-66,-81,-69,-100,-100,-77,-100
1763545312379,-100,-100,-68,-48,-66,-81,-69,-100,-100,-77,-100
1763545312405,-100,-100,-68,-48,-66,-81,-69,-100,-100,-77,-100
1763545312430,-100,-100,-68,-48,-66,-81,-69,-100,-100,-77,-100
1763545312455,-100,-100,-68,-48,-66,-81,-69,-100,-100,-77,-100
1763545312480,-100,-100,-68,-48,-66,-81,-69,-100,-100,-77,-100
1763545312506,-100,-100,-69,-54,-68,-80,-69,-100,-100,-80,-100
1763545312530,-100,-100,-69,-54,-68,-80,-69,-100,-100,-80,-100
1763545312556,-100,-100,-69,-54,-68,-80,-69,-100,-100,-80,-100
1763545312581,-100,-100,-69,-54,-68,-80,-69,-100,-100,-80,-100
1763545312607,-100,-100,-69,-54,-68,-80,-69,-100,-100,-80,-100
1763545312632,-100,-100,-69,-54,-68,-80,-69,-100,-100,-80,-100
1763545312657,-100,-100,-69,-54,-68,-80,-69,-100,-100,-80,-100
1763545312683,-100,-100,-69,-54,-68,-80,-69,-100,-100,-80,-100
1763545312709,-100,-100,-69,-54,-68,-80,-69,-100,-100,-80,-100
1763545312734,-100,-100,-69,-54,-68,-80,-69,-100,-100,-80,-100
1763545312759,-100,-100,-69,-54,-68,-80,-69,-100,-100,-80,-100
1763545312784,-100,-100,-69,-54,-68,-80,-69,-100,-100,-80,-100
1763545312809,-100,-100,-69,-54,-68,-80,-69,-100,-100,-80,-100
1763545312835,-100,-100,-69,-54,-68,-80,-69,-100,-100,-80,-100
1763545312861,-100,-100,-69,-54,-68,-80,-69,-100,-100,-80,-100
1763545312886,-100,-100,-69,-54,-68,-80,-69,-100,-100,-80,-100
1763545312912,-100,-100,-69,-54,-68,-80,-69,-100,-100,-80,-100
1763545312937,-100,-100,-69,-54,-68,-80,-69,-100,-100,-80,-100
1763545312963,-100,-100,-69,-54,-68,-80,-69,-100,-100,-80,-100
1763545312988,-100,-100,-69,-54,-68,-80,-69,-100,-100,-80,-100
1763545313014,-100,-100,-69,-59,-67,-81,-69,-100,-100,-80,-100
1763545313040,-100,-100,-69,-59,-67,-81,-69,-100,-100,-80,-100
1763545313065,-100,-100,-69,-59,-67,-81,-69,-100,-100,-80,-100
1763545313091,-100,-100,-69,-59,-67,-81,-69,-100,-100,-80,-100
1763545313117,-100,-100,-69,-59,-67,-81,-69,-100,-100,-80,-100
1763545313143,-100,-100,-69,-59,-67,-81,-69,-100,-100,-80,-100
1763545313168,-100,-100,-69,-59,-67,-81,-69,-100,-100,-80,-100
1763545313193,-100,-100,-69,-59,-67,-81,-69,-100,-100,-80,-100
1763545313218,-100,-100,-69,-59,-67,-81,-69,-100,-100,-80,-100
1763545313243,-100,-100,-69,-59,-67,-81,-69,-100,-100,-80,-100
1763545313268,-100,-100,-69,-59,-67,-81,-69,-100,-100,-80,-100
1763545313293,-100,-100,-69,-59,-67,-81,-69,-100,-100,-80,-100
1763545313318,-100,-100,-69,-59,-67,-81,-69,-100,-100,-80,-100
1763545313344,-100,-100,-69,-59,-67,-81,-69,-100,-100,-80,-100
1763545313370,-100,-100,-69,-59,-67,-81,-69,-100,-100,-80,-100
1763545313395,-100,-100,-69,-59,-67,-81,-69,-100,-100,-80,-100
1763545313421,-100,-100,-69,-59,-67,-81,-69,-100,-100,-80,-100
1763545313447,-100,-100,-69,-59,-67,-81,-69,-100,-100,-80,-100
1763545313473,-100,-100,-69,-59,-67,-81,-69,-100,-100,-80,-100
1763545313498,-100,-100,-69,-59,-67,-81,-69,-100,-100,-80,-100
1763545313524,-100,-100,-69,-63,-66,-85,-70,-100,-100,-81,-100
1763545313549,-100,-100,-69,-63,-66,-85,-70,-100,-100,-81,-100
1763545313574,-100,-100,-69,-63,-66,-85,-70,-100,-100,-81,-100
1763545313599,-100,-100,-69,-63,-66,-85,-70,-100,-100,-81,-100
1763545313624,-100,-100,-69,-63,-66,-85,-70,-100,-100,-81,-100
1763545313649,-100,-100,-69,-63,-66,-85,-70,-100,-100,-81,-100
1763545313674,-100,-100,-69,-63,-66,-85,-70,-100,-100,-81,-100
1763545313700,-100,-100,-69,-63,-66,-85,-70,-100,-100,-81,-100
1763545313726,-100,-100,-69,-63,-66,-85,-70,-100,-100,-81,-100
1763545313751,-100,-100,-69,-63,-66,-85,-70,-100,-100,-81,-100
1763545313776,-100,-100,-69,-63,-66,-85,-70,-100,-100,-81,-100
1763545313801,-100,-100,-69,-63,-66,-85,-70,-100,-100,-81,-100
1763545313827,-100,-100,-69,-63,-66,-85,-70,-100,-100,-81,-100
1763545313852,-100,-100,-69,-63,-66,-85,-70,-100,-100,-81,-100
1763545313877,-100,-100,-69,-63,-66,-85,-70,-100,-100,-81,-100
1763545313902,-100,-100,-69,-63,-66,-85,-70,-100,-100,-81,-100
1763545313927,-100,-100,-69,-63,-66,-85,-70,-100,-100,-81,-100
1763545313953,-100,-100,-69,-63,-66,-85,-70,-100,-100,-81,-100
1763545313978,-100,-100,-69,-63,-66,-85,-70,-100,-100,-81,-100
1763545314003,-100,-100,-71,-65,-65,-85,-74,-100,-100,-81,-100
1763545314029,-100,-100,-71,-65,-65,-85,-74,-100,-100,-81,-100
1763545314055,-100,-100,-71,-65,-65,-85,-74,-100,-100,-81,-100
1763545314080,-100,-100,-71,-65,-65,-85,-74,-100,-100,-81,-100
1763545314105,-100,-100,-71,-65,-65,-85,-74,-100,-100,-81,-100
1763545314130,-100,-100,-71,-65,-65,-85,-74,-100,-100,-81,-100
1763545314155,-100,-100,-71,-65,-65,-85,-74,-100,-100,-81,-100
1763545314181,-100,-100,-71,-65,-65,-85,-74,-100,-100,-81,-100
1763545314206,-100,-100,-71,-65,-65,-85,-74,-100,-100,-81,-100
1763545314230,-100,-100,-71,-65,-65,-85,-74,-100,-100,-81,-100
1763545314256,-100,-100,-71,-65,-65,-85,-74,-100,-100,-81,-100
1763545314280,-100,-100,-71,-65,-65,-85,-74,-100,-100,-81,-100
1763545314305,-100,-100,-71,-65,-65,-85,-74,-100,-100,-81,-100
1763545314330,-100,-100,-71,-65,-65,-85,-74,-100,-100,-81,-100
1763545314356,-100,-100,-71,-65,-65,-85,-74,-100,-100,-81,-100
1763545314381,-100,-100,-71,-65,-65,-85,-74,-100,-100,-81,-100
1763545314406,-100,-100,-71,-65,-65,-85,-74,-100,-100,-81,-100
1763545314431,-100,-100,-71,-65,-65,-85,-74,-100,-100,-81,-100
1763545314457,-100,-100,-71,-65,-65,-85,-74,-100,-100,-81,-100
1763545314482,-100,-100,-71,-65,-65,-85,-74,-100,-100,-81,-100
1763545314507,-100,-100,-72,-65,-62,-100,-76,-100,-100,-79,-100
1763545314532,-100,-100,-72,-65,-62,-100,-76,-100,-100,-79,-100
1763545314558,-100,-100,-72,-65,-62,-100,-76,-100,-100,-79,-100
1763545314584,-100,-100,-72,-65,-62,-100,-76,-100,-100,-79,-100
1763545314610,-100,-100,-72,-65,-62,-100,-76,-100,-100,-79,-100
1763545314635,-100,-100,-72,-65,-62,-100,-76,-100,-100,-79,-100
1763545314660,-100,-100,-72,-65,-62,-100,-76,-100,-100,-79,-100
1763545314686,-100,-100,-72,-65,-62,-100,-76,-100,-100,-79,-100
1763545314712,-100,-100,-72,-65,-62,-100,-76,-100,-100,-79,-100
1763545314737,-100,-100,-72,-65,-62,-100,-76,-100,-100,-79,-100
1763545314763,-100,-100,-72,-65,-62,-100,-76,-100,-100,-79,-100
1763545314789,-100,-100,-72,-65,-62,-100,-76,-100,-100,-79,-100
1763545314814,-100,-100,-72,-65,-62,-100,-76,-100,-100,-79,-100
1763545314839,-100,-100,-72,-65,-62,-100,-76,-100,-100,-79,-100
1763545314864,-100,-100,-72,-65,-62,-100,-76,-100,-100,-79,-100
1763545314889,-100,-100,-72,-65,-62,-100,-76,-100,-100,-79,-100
1763545314914,-100,-100,-72,-65,-62,-100,-76,-100,-100,-79,-100
1763545314939,-100,-100,-72,-65,-62,-100,-76,-100,-100,-79,-100
1763545314964,-100,-100,-72,-65,-62,-100,-76,-100,-100,-79,-100
1763545314989,-100,-100,-72,-65,-62,-100,-76,-100,-100,-79,-100
1763545315014,-100,-100,-71,-66,-60,-100,-75,-100,-100,-100,-100
1763545315040,-100,-100,-71,-66,-60,-100,-75,-100,-100,-100,-100
1763545315066,-100,-100,-71,-66,-60,-100,-75,-100,-100,-100,-100
1763545315090,-100,-100,-71,-66,-60,-100,-75,-100,-100,-100,-100
1763545315115,-100,-100,-71,-66,-60,-100,-75,-100,-100,-100,-100
1763545315141,-100,-100,-71,-66,-60,-100,-75,-100,-100,-100,-100
1763545315165,-100,-100,-71,-66,-60,-100,-75,-100,-100,-100,-100
1763545315190,-100,-100,-71,-66,-60,-100,-75,-100,-100,-100,-100
1763545315215,-100,-100,-71,-66,-60,-100,-75,-100,-100,-100,-100
1763545315240,-100,-100,-71,-66,-60,-100,-75,-100,-100,-100,-100
1763545315265,-100,-100,-71,-66,-60,-100,-75,-100,-100,-100,-100
1763545315290,-100,-100,-71,-66,-60,-100,-75,-100,-100,-100,-100
1763545315316,-100,-100,-71,-66,-60,-100,-75,-100,-100,-100,-100
1763545315342,-100,-100,-71,-66,-60,-100,-75,-100,-100,-100,-100
1763545315366,-100,-100,-71,-66,-60,-100,-75,-100,-100,-100,-100
1763545315392,-100,-100,-71,-66,-60,-100,-75,-100,-100,-100,-100
1763545315417,-100,-100,-71,-66,-60,-100,-75,-100,-100,-100,-100
1763545315443,-100,-100,-71,-66,-60,-100,-75,-100,-100,-100,-100
1763545315468,-100,-100,-71,-66,-60,-100,-75,-100,-100,-100,-100
1763545315493,-100,-100,-71,-66,-60,-100,-75,-100,-100,-100,-100
1763545315518,-100,-100,-70,-65,-57,-100,-75,-100,-100,-81,-100
1763545315543,-100,-100,-70,-65,-57,-100,-75,-100,-100,-81,-100
1763545315568,-100,-100,-70,-65,-57,-100,-75,-100,-100,-81,-100
1763545315593,-100,-100,-70,-65,-57,-100,-75,-100,-100,-81,-100
1763545315618,-100,-100,-70,-65,-57,-100,-75,-100,-100,-81,-100
1763545315643,-100,-100,-70,-65,-57,-100,-75,-100,-100,-81,-100
1763545315668,-100,-100,-70,-65,-57,-100,-75,-100,-100,-81,-100
1763545315693,-100,-100,-70,-65,-57,-100,-75,-100,-100,-81,-100
1763545315718,-100,-100,-70,-65,-57,-100,-75,-100,-100,-81,-100
1763545315743,-100,-100,-70,-65,-57,-100,-75,-100,-100,-81,-100
1763545315768,-100,-100,-70,-65,-57,-100,-75,-100,-100,-81,-100
1763545315794,-100,-100,-70,-65,-57,-100,-75,-100,-100,-81,-100
1763545315819,-100,-100,-70,-65,-57,-100,-75,-100,-100,-81,-100
1763545315844,-100,-100,-70,-65,-57,-100,-75,-100,-100,-81,-100
1763545315869,-100,-100,-70,-65,-57,-100,-75,-100,-100,-81,-100
1763545315894,-100,-100,-70,-65,-57,-100,-75,-100,-100,-81,-100
